,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,id
7803,,998.0,1303.0,,0.0,20.0,,,,1552.0,445.0,16.0,5.0,131.0,4.0,,16.0,1552.0,,1445.0,86.0,,,,12.0,,,100.0,,,0.0,26.0,372.0,,0.0,0.0,,54.0,,13599.0,155.0,101.0,,2.0,24.0,5.0,,89554.0,,,0.0,3444.0,,46.0,0.0,0.0,97.0,,188567.0,7.0,0.0,2351.0,,17679.0,"(11.0, 26.0]",,217.0,130.0,,6.0,0.0,0.0,57803
7804,11.0,1214.0,99.0,7.0,,10000.0,0.0,,2.0,20031.0,1038.0,14.0,2.0,168.0,4.0,13.0,14.0,11345.0,18.0,2252.0,92.0,,,,56.0,,93.0,100.0,3.0,200.0,,9.0,824.0,,,,3.0,138.0,,15501.0,209.0,43.0,31.0,2.0,289.0,4.0,3.0,88000.0,,18.0,,9777.0,51.0,4.0,0.0,,49.0,4.0,114416.0,117.0,0.0,14260.0,877.0,9572.0,"(146.0, 195.0]",,16.0,50.0,1203.0,5.0,,,57804
7805,7.0,646.0,130.0,9.0,0.0,-1543.0,0.0,,0.0,17230.0,1000.0,24.0,4.0,169.0,4.0,15.0,24.0,17230.0,12.0,1646.0,89.0,19.0,,4.0,22.0,,63.0,92.0,2.0,77.0,0.0,23.0,2883.0,16.0,0.0,0.0,1.0,45.0,,12433.0,66.0,70.0,12.0,1.0,267.0,3.0,0.0,74000.0,0.0,45.0,0.0,3217.0,15.0,28.0,1.0,0.0,53.0,8.0,98574.0,137.0,1.0,14240.0,110.0,-6563.0,"(111.0, 146.0]","(100.0, 200.0]",26.0,59.0,16.0,6.0,0.0,0.0,57805
7806,4.0,1222.0,94.0,5.0,0.0,5000.0,0.0,,1.0,4800.0,1303.0,12.0,2.0,181.0,3.0,12.0,12.0,4800.0,6.0,2525.0,92.0,12.0,,0.0,35.0,,76.0,100.0,2.0,59.0,0.0,17.0,431.0,4.0,0.0,0.0,1.0,66.0,,7262.0,60.0,51.0,6.0,1.0,327.0,4.0,1.0,42178.0,,27.0,0.0,2481.0,8.0,5.0,1.0,0.0,37.0,5.0,110278.0,171.0,1.0,12264.0,250.0,331.0,"(146.0, 195.0]","(200.0, 300.0]",15.0,43.0,1371.0,6.0,0.0,0.0,57806
7807,,358.0,1138.0,1.0,0.0,3000.0,0.0,,0.0,7993.0,269.0,20.0,,119.0,3.0,,20.0,7993.0,1.0,627.0,69.0,,,,10.0,,,,1.0,,0.0,13.0,5560.0,,0.0,0.0,1.0,22.0,,9245.0,40.0,25.0,1.0,4.0,39.0,,0.0,52000.0,,1.0,0.0,4000.0,1.0,127.0,0.0,0.0,106.0,1.0,39604.0,24.0,1.0,4169.0,549.0,-5191.0,"(11.0, 26.0]","(500.0, 600.0]",189.0,63.0,2720.0,6.0,0.0,0.0,57807
7808,7.0,538.0,60.0,7.0,,5000.0,0.0,,1.0,5670.0,486.0,14.0,3.0,174.0,2.0,8.0,6.0,4578.0,8.0,1032.0,88.0,22.0,,0.0,20.0,,63.0,100.0,4.0,70.0,,9.0,809.0,19.0,,,2.0,33.0,,8704.0,101.0,20.0,15.0,2.0,164.0,3.0,1.0,44000.0,2.0,43.0,,4888.0,16.0,18.0,0.0,,55.0,6.0,89566.0,39.0,0.0,9117.0,278.0,5282.0,"(111.0, 146.0]","(200.0, 300.0]",10.0,86.0,131.0,5.0,,,57808
7809,,166.0,62.0,17.0,0.0,2000.0,0.0,6291456.0,4.0,39051.0,116.0,20.0,2.0,26.0,,,0.0,39600.0,18.0,282.0,14.0,,,,9.0,,,100.0,9.0,,5951668.0,50.0,15657.0,,10485760.0,3882337.0,7.0,18.0,2410282.0,35099.0,17.0,50.0,32.0,1.0,32.0,7.0,5.0,286700.0,,21.0,0.0,5734.0,33.0,4.0,0.0,8213845.0,130.0,17.0,40965.0,11.0,0.0,4188.0,252.0,41109.0,"(11.0, 26.0]","(200.0, 300.0]",10.0,145.0,459.0,6.0,0.0,0.0,57809
7810,6.0,768.0,21.0,29.0,0.0,10.0,0.0,,2.0,0.0,673.0,16.0,0.0,151.0,,5.0,16.0,0.0,35.0,1476.0,91.0,,,,6.0,,,69.0,10.0,183.0,0.0,62.0,3834.0,,0.0,0.0,6.0,39.0,,26127.0,155.0,15.0,70.0,2.0,9.0,6.0,2.0,248500.0,,31.0,0.0,4008.0,92.0,16.0,0.0,0.0,43.0,22.0,89599.0,1.0,0.0,387.0,126.0,4190.0,"(0.999, 11.0]","(500.0, 600.0]",10.0,60.0,32.0,6.0,0.0,0.0,57810
7811,11.0,627.0,191.0,10.0,0.0,40.0,0.0,,2.0,4235.0,368.0,15.0,2.0,140.0,,10.0,15.0,4235.0,12.0,995.0,72.0,2.0,,15.0,20.0,,52.0,100.0,4.0,176.0,0.0,11.0,3049.0,2.0,0.0,0.0,4.0,56.0,,14535.0,92.0,124.0,15.0,1.0,27.0,4.0,2.0,62000.0,,13.0,0.0,5636.0,23.0,10.0,0.0,0.0,24.0,6.0,48792.0,5.0,0.0,666.0,678.0,-23398.0,"(11.0, 26.0]",,31.0,49.0,2654.0,6.0,0.0,0.0,57811
7812,7.0,349.0,55.0,15.0,,0.0,0.0,,4.0,8863.0,299.0,28.0,2.0,110.0,4.0,,18.0,11600.0,18.0,694.0,68.0,,,,13.0,,,100.0,10.0,,,16.0,807.0,,,,6.0,37.0,,11459.0,62.0,54.0,49.0,0.0,36.0,5.0,7.0,109900.0,,30.0,,6868.0,61.0,,0.0,,43.0,14.0,44639.0,11.0,0.0,1549.0,222.0,,"(11.0, 26.0]","(200.0, 300.0]",11.0,64.0,119.0,5.0,,,57812
7813,11.0,302.0,473.0,3.0,,3000.0,0.0,,0.0,13400.0,240.0,4.0,2.0,143.0,3.0,19.0,4.0,8105.0,3.0,542.0,69.0,5.0,,57.0,20.0,,52.0,100.0,1.0,21.0,,26.0,745.0,1.0,,,1.0,19.0,,12056.0,31.0,10.0,3.0,1.0,104.0,5.0,0.0,68500.0,,57.0,,2634.0,3.0,75.0,0.0,,88.0,2.0,79435.0,47.0,0.0,9170.0,67.0,1649.0,"(44.0, 63.0]","(300.0, 400.0]",78.0,146.0,482.0,5.0,,,57813
7814,8.0,1025.0,121.0,7.0,0.0,3000.0,0.0,,0.0,19000.0,616.0,18.0,3.0,170.0,3.0,16.0,18.0,0.0,7.0,1641.0,92.0,3.0,,0.0,41.0,,93.0,87.0,6.0,102.0,0.0,13.0,1531.0,3.0,0.0,0.0,0.0,146.0,,20429.0,103.0,133.0,8.0,2.0,338.0,2.0,0.0,102000.0,22.0,70.0,0.0,7846.0,10.0,43.0,0.0,0.0,67.0,7.0,112140.0,103.0,0.0,22924.0,192.0,6932.0,"(195.0, 287.0]","(100.0, 200.0]",20.0,68.0,27.0,5.0,0.0,0.0,57814
7815,6.0,869.0,2.0,4.0,5242880.0,20000.0,0.0,60000.0,2.0,19910.0,1675.0,15.0,3.0,160.0,,9.0,0.0,19900.0,4.0,2544.0,90.0,4.0,,19.0,27.0,,41.0,84.0,3.0,48.0,125040.0,12.0,5697.0,4.0,90000.0,68256.0,2.0,44.0,51660.0,24949.0,74.0,19.0,10.0,1.0,162.0,3.0,2.0,187000.0,,72.0,1042900.0,15583.0,10.0,2.0,1.0,66000.0,105.0,4.0,401724.0,108.0,2.0,17054.0,312.0,0.0,"(44.0, 63.0]",,2.0,157.0,35.0,5.0,5214503.0,1048576.0,57815
7816,,1973.0,145.0,15.0,,10000.0,0.0,,3.0,0.0,1620.0,23.0,1.0,169.0,4.0,,23.0,19800.0,15.0,3593.0,92.0,,,,79.0,,,67.0,12.0,,,15.0,735.0,,,,10.0,178.0,,11463.0,131.0,24.0,31.0,4.0,237.0,4.0,3.0,125615.0,,17.0,,8374.0,31.0,10.0,0.0,,59.0,14.0,192924.0,69.0,0.0,14207.0,72.0,2281.0,"(146.0, 195.0]",,24.0,53.0,50.0,5.0,,,57816
7817,10.0,3011.0,161.0,15.0,,5000.0,0.0,,2.0,30600.0,1216.0,3.0,2.0,153.0,5.0,11.0,3.0,19620.0,15.0,4227.0,87.0,51.0,,89.0,97.0,,73.0,100.0,6.0,360.0,,11.0,780.0,19.0,,,6.0,180.0,,21832.0,459.0,67.0,46.0,2.0,527.0,3.0,3.0,83000.0,10.0,10.0,,7545.0,52.0,23.0,0.0,,83.0,13.0,306685.0,97.0,0.0,43872.0,801.0,-27881.0,"(287.0, 1614.0]",,26.0,72.0,4175.0,5.0,,,57817
7818,10.0,835.0,296.0,11.0,0.0,10000.0,0.0,,0.0,10810.0,742.0,17.0,3.0,174.0,2.0,11.0,17.0,10810.0,15.0,1577.0,91.0,21.0,,22.0,37.0,,65.0,92.0,7.0,71.0,0.0,15.0,1338.0,13.0,0.0,0.0,3.0,68.0,,17899.0,81.0,52.0,18.0,1.0,240.0,2.0,0.0,105000.0,5.0,24.0,0.0,7000.0,23.0,53.0,0.0,0.0,94.0,10.0,153744.0,94.0,0.0,22644.0,333.0,6092.0,"(111.0, 146.0]","(300.0, 400.0]",49.0,97.0,1023.0,6.0,0.0,0.0,57818
7819,,1027.0,49.0,26.0,,10000.0,0.0,,8.0,0.0,1200.0,16.0,2.0,179.0,3.0,,20.0,19245.0,26.0,2227.0,88.0,,,,19.0,,,100.0,25.0,,,22.0,570.0,,,,17.0,13.0,,0.0,54.0,14.0,40.0,1.0,166.0,4.0,8.0,125500.0,,35.0,,5704.0,40.0,19.0,1.0,,119.0,26.0,167676.0,86.0,1.0,19909.0,47.0,9208.0,"(63.0, 85.0]",,9.0,75.0,23.0,5.0,,,57819
7820,10.0,744.0,192.0,,0.0,,,,,11410.0,568.0,11.0,2.0,155.0,5.0,12.0,11.0,11410.0,,1312.0,85.0,,,,25.0,,52.0,64.0,,50.0,0.0,0.0,5420.0,,0.0,0.0,,44.0,,14744.0,46.0,73.0,,1.0,98.0,3.0,,,,,0.0,,,2.0,0.0,0.0,43.0,,76032.0,29.0,0.0,4278.0,,-15207.0,"(63.0, 85.0]",,32.0,57.0,,6.0,0.0,0.0,57820
7821,7.0,4638.0,249.0,17.0,0.0,19960.0,0.0,,4.0,19330.0,1655.0,27.0,3.0,169.0,,11.0,5.0,19330.0,23.0,6293.0,92.0,53.0,,169.0,248.0,,77.0,99.0,7.0,472.0,0.0,40.0,,24.0,0.0,0.0,5.0,218.0,,20300.0,446.0,39.0,39.0,3.0,528.0,2.0,4.0,280000.0,8.0,9.0,0.0,7000.0,91.0,24.0,0.0,0.0,39.0,14.0,353035.0,85.0,0.0,21078.0,858.0,-17617.0,"(287.0, 1614.0]",,41.0,56.0,3597.0,6.0,0.0,0.0,57821
7822,10.0,1580.0,1224.0,8.0,0.0,300.0,0.0,,0.0,21610.0,1523.0,21.0,0.0,175.0,5.0,14.0,21.0,21610.0,11.0,3103.0,92.0,,,,54.0,,51.0,14.0,3.0,73.0,0.0,29.0,45.0,,0.0,0.0,3.0,46.0,,23502.0,89.0,96.0,9.0,2.0,491.0,4.0,0.0,174300.0,,13.0,0.0,6010.0,12.0,194.0,0.0,0.0,61.0,7.0,188628.0,236.0,0.0,30286.0,729.0,23637.0,"(195.0, 287.0]",,204.0,60.0,206.0,6.0,0.0,0.0,57822
7823,10.0,1229.0,3103.0,13.0,0.0,1000.0,0.0,,6.0,13700.0,1158.0,10.0,0.0,159.0,4.0,15.0,10.0,12539.0,41.0,2387.0,88.0,,,,32.0,,55.0,25.0,11.0,173.0,0.0,68.0,1132.0,,0.0,0.0,8.0,119.0,,26017.0,190.0,105.0,18.0,1.0,98.0,5.0,7.0,160300.0,,11.0,0.0,2357.0,147.0,354.0,0.0,0.0,44.0,12.0,145380.0,37.0,0.0,4319.0,991.0,4618.0,"(44.0, 63.0]",,517.0,60.0,1378.0,6.0,0.0,0.0,57823
7824,8.0,1389.0,23.0,1.0,,3000.0,0.0,,0.0,13900.0,1296.0,6.0,2.0,169.0,3.0,8.0,6.0,13900.0,1.0,2685.0,91.0,,,,32.0,,54.0,74.0,1.0,35.0,,8.0,859.0,,,,0.0,123.0,,13911.0,64.0,8.0,1.0,3.0,290.0,4.0,0.0,63000.0,,94.0,,7875.0,1.0,1.0,0.0,,101.0,1.0,283160.0,158.0,1.0,29536.0,18.0,-12165.0,"(111.0, 146.0]","(200.0, 300.0]",3.0,105.0,1.0,5.0,,,57824
7825,0.0,902.0,78.0,4.0,4194304.0,5000.0,0.0,30000.0,0.0,17150.0,1428.0,16.0,2.0,159.0,4.0,18.0,16.0,4036.0,5.0,2330.0,92.0,2.0,1048576.0,0.0,19.0,1003857.0,70.0,64.0,0.0,84.0,26580.0,26.0,2119.0,2.0,48000.0,4430.0,0.0,63.0,26580.0,16740.0,74.0,34.0,4.0,2.0,104.0,3.0,0.0,146000.0,19.0,15.0,167309.0,5615.0,7.0,6.0,1.0,37000.0,160.0,1.0,232213.0,57.0,1.0,16699.0,277.0,-236.0,"(44.0, 63.0]","(200.0, 300.0]",13.0,99.0,806.0,6.0,1003857.0,3145728.0,57825
7826,,1243.0,1080.0,1.0,0.0,10800.0,0.0,,0.0,18900.0,606.0,,2.0,,3.0,,,18900.0,1.0,1849.0,,1.0,,0.0,,,,100.0,0.0,,0.0,20.0,1463.0,1.0,0.0,0.0,0.0,,,19586.0,,44.0,2.0,,165.0,3.0,0.0,120991.0,4.0,39.0,0.0,6049.0,2.0,122.0,0.0,0.0,51.0,1.0,94408.0,40.0,0.0,8469.0,398.0,8614.0,"(111.0, 146.0]","(300.0, 400.0]",180.0,51.0,158.0,6.0,0.0,0.0,57826
7827,1.0,787.0,31.0,2.0,15728640.0,100.0,0.0,36000.0,0.0,24575.0,971.0,9.0,0.0,0.0,,,9.0,20200.0,7.0,1758.0,0.0,,15728640.0,,,0.0,,16.0,0.0,,0.0,4.0,1117.0,,36000.0,0.0,0.0,,0.0,34953.0,,78.0,2.0,,249.0,3.0,0.0,24900.0,,21.0,273384.0,6225.0,9.0,3.0,1.0,36000.0,53.0,2.0,111063.0,147.0,1.0,13267.0,503.0,373.0,"(85.0, 111.0]","(500.0, 600.0]",5.0,63.0,64.0,6.0,819200.0,10758826.0,57827
7828,2.0,3247.0,1278.0,35.0,0.0,5000.0,0.0,,11.0,162.0,5173.0,12.0,3.0,155.0,5.0,12.0,12.0,162.0,39.0,9220.0,91.0,,,,19.0,,,100.0,23.0,187.0,0.0,15.0,705.0,,0.0,0.0,19.0,240.0,,36340.0,197.0,51.0,81.0,4.0,69.0,4.0,12.0,191100.0,,10.0,0.0,12740.0,100.0,20.0,1.0,0.0,53.0,30.0,614157.0,37.0,1.0,3723.0,739.0,-20401.0,"(26.0, 44.0]",,213.0,66.0,378.0,6.0,0.0,0.0,57828
7829,8.0,253.0,81.0,3.0,0.0,5000.0,0.0,,0.0,0.0,98.0,17.0,0.0,127.0,4.0,,18.0,18130.0,3.0,351.0,59.0,,,,10.0,,,24.0,1.0,,0.0,14.0,8408.0,,0.0,0.0,1.0,10.0,,19326.0,19.0,67.0,3.0,1.0,56.0,5.0,0.0,136000.0,,62.0,0.0,9714.0,6.0,3.0,0.0,0.0,33.0,3.0,41844.0,14.0,0.0,1862.0,190.0,3950.0,"(26.0, 44.0]","(100.0, 200.0]",13.0,119.0,3.0,6.0,0.0,0.0,57829
7830,,866.0,257.0,,0.0,,,,,68301.0,433.0,,2.0,,,,,0.0,,1299.0,,,,,,,,100.0,,,0.0,0.0,5567.0,,0.0,0.0,,,,22520.0,,32.0,,,27.0,5.0,,,,,0.0,,,16.0,0.0,0.0,50.0,,86401.0,8.0,0.0,1355.0,,23206.0,"(11.0, 26.0]",,42.0,66.0,,4.0,0.0,0.0,57830
7831,1.0,476.0,132.0,20.0,,1000.0,0.0,,10.0,10630.0,503.0,8.0,3.0,159.0,5.0,11.0,8.0,10610.0,20.0,979.0,87.0,37.0,,4.0,26.0,,93.0,100.0,15.0,119.0,,5.0,809.0,18.0,,,13.0,57.0,,10606.0,96.0,71.0,36.0,2.0,173.0,3.0,10.0,16000.0,6.0,18.0,,3200.0,39.0,35.0,1.0,,50.0,19.0,52256.0,58.0,0.0,8757.0,734.0,557.0,"(111.0, 146.0]",,22.0,53.0,1403.0,5.0,,,57831
7832,,1255.0,217.0,,,3000.0,,,,152.0,795.0,21.0,4.0,161.0,5.0,,21.0,10600.0,,2050.0,91.0,,,,33.0,,,100.0,,,,31.0,782.0,,,,,144.0,,30.0,161.0,70.0,,4.0,138.0,3.0,,160500.0,,,,5177.0,,71.0,0.0,,155.0,,172690.0,69.0,1.0,21409.0,,2248.0,"(63.0, 85.0]",,36.0,84.0,,5.0,,,57832
7833,1.0,2823.0,444.0,8.0,0.0,10000.0,0.0,,2.0,0.0,3378.0,18.0,2.0,155.0,5.0,7.0,18.0,120.0,9.0,6201.0,90.0,4.0,,6.0,21.0,,28.0,100.0,6.0,136.0,0.0,14.0,2449.0,2.0,0.0,0.0,4.0,37.0,,24901.0,182.0,63.0,14.0,2.0,58.0,3.0,2.0,186000.0,,11.0,0.0,13285.0,20.0,11.0,1.0,0.0,66.0,8.0,585105.0,22.0,0.0,3869.0,785.0,-120.0,"(26.0, 44.0]",,74.0,94.0,372.0,6.0,0.0,0.0,57833
7834,9.0,1137.0,556.0,3.0,,17500.0,0.0,,0.0,0.0,992.0,17.0,0.0,169.0,4.0,10.0,17.0,22774.0,22.0,2131.0,89.0,,,,49.0,,33.0,16.0,0.0,75.0,,16.0,3101.0,,,,0.0,110.0,,0.0,103.0,16.0,3.0,1.0,371.0,3.0,0.0,138500.0,,9.0,,8656.0,29.0,49.0,0.0,,56.0,0.0,146260.0,110.0,0.0,20854.0,409.0,22796.0,"(195.0, 287.0]","(500.0, 600.0]",92.0,68.0,230.0,5.0,,,57834
7835,2.0,2144.0,1566.0,,0.0,10000.0,,,,2984.0,1861.0,10.0,3.0,157.0,,,10.0,2984.0,,4005.0,92.0,,,,34.0,,,100.0,,,0.0,15.0,6918.0,,0.0,0.0,,94.0,,17273.0,138.0,112.0,,2.0,99.0,3.0,,107000.0,,,0.0,7133.0,,53.0,0.0,0.0,43.0,,314014.0,36.0,0.0,4262.0,,-8974.0,"(44.0, 63.0]",,261.0,78.0,,6.0,0.0,0.0,57835
7836,11.0,466.0,41.0,2.0,0.0,10000.0,0.0,,0.0,0.0,298.0,18.0,0.0,153.0,3.0,9.0,18.0,0.0,3.0,764.0,86.0,,,,20.0,,63.0,24.0,0.0,31.0,0.0,26.0,617.0,,0.0,0.0,0.0,56.0,,8232.0,52.0,33.0,3.0,1.0,44.0,5.0,0.0,83000.0,,74.0,0.0,3192.0,4.0,3.0,0.0,0.0,72.0,0.0,40756.0,10.0,0.0,3197.0,552.0,4448.0,"(26.0, 44.0]","(500.0, 600.0]",8.0,53.0,5.0,6.0,0.0,0.0,57836
7837,4.0,1491.0,2196.0,13.0,0.0,10000.0,0.0,,1.0,8134.0,1564.0,11.0,2.0,163.0,5.0,12.0,10.0,8153.0,18.0,3063.0,92.0,22.0,,74.0,87.0,,53.0,100.0,5.0,368.0,0.0,22.0,6730.0,13.0,0.0,0.0,3.0,234.0,,22450.0,340.0,71.0,26.0,3.0,157.0,6.0,1.0,187500.0,1.0,12.0,0.0,8522.0,40.0,118.0,1.0,0.0,88.0,12.0,376078.0,54.0,0.0,13916.0,651.0,-6580.0,"(85.0, 111.0]",,366.0,122.0,2570.0,6.0,0.0,0.0,57837
7838,8.0,1121.0,96.0,4.0,0.0,10000.0,0.0,,0.0,48183.0,1008.0,2.0,2.0,166.0,,8.0,2.0,43960.0,5.0,2129.0,92.0,10.0,,1.0,48.0,,56.0,100.0,3.0,169.0,0.0,5.0,1052.0,9.0,0.0,0.0,0.0,252.0,,66483.0,159.0,41.0,6.0,2.0,131.0,3.0,0.0,32000.0,,7.0,0.0,6400.0,7.0,6.0,0.0,0.0,86.0,4.0,161160.0,69.0,1.0,11306.0,906.0,-33180.0,"(44.0, 63.0]",,16.0,75.0,3617.0,6.0,0.0,0.0,57838
7839,6.0,1047.0,3226.0,18.0,0.0,2.0,0.0,,1.0,6295.0,719.0,23.0,0.0,174.0,3.0,16.0,23.0,6295.0,22.0,1768.0,91.0,,,,65.0,,,45.0,7.0,54.0,0.0,67.0,9994.0,,0.0,0.0,1.0,187.0,,10299.0,117.0,37.0,45.0,1.0,205.0,7.0,1.0,135500.0,,16.0,0.0,2022.0,57.0,403.0,0.0,0.0,70.0,16.0,123836.0,72.0,0.0,14368.0,494.0,10852.0,"(111.0, 146.0]","(400.0, 500.0]",537.0,70.0,972.0,6.0,0.0,0.0,57839
7840,5.0,289.0,68.0,5.0,0.0,5000.0,0.0,,1.0,0.0,128.0,17.0,2.0,132.0,3.0,,18.0,0.0,5.0,417.0,75.0,,,,10.0,,,100.0,3.0,,0.0,9.0,1795.0,,0.0,0.0,1.0,21.0,,7314.0,27.0,84.0,8.0,0.0,17.0,6.0,1.0,59000.0,,53.0,0.0,6555.0,8.0,14.0,0.0,0.0,88.0,5.0,26452.0,4.0,0.0,1505.0,74.0,1416.0,"(11.0, 26.0]",,13.0,63.0,28.0,6.0,0.0,0.0,57840
7841,6.0,4422.0,4632.0,9.0,0.0,-4500.0,0.0,,5.0,28550.0,2894.0,21.0,3.0,171.0,5.0,12.0,20.0,28550.0,9.0,7316.0,89.0,51.0,,10.0,146.0,,73.0,100.0,8.0,103.0,0.0,34.0,34432.0,48.0,0.0,0.0,7.0,239.0,,34292.0,227.0,132.0,13.0,3.0,693.0,2.0,6.0,180760.0,13.0,17.0,0.0,5316.0,13.0,984.0,0.0,0.0,99.0,9.0,700394.0,205.0,0.0,68684.0,55.0,12756.0,"(287.0, 1614.0]",,772.0,95.0,210.0,6.0,0.0,0.0,57841
7842,6.0,888.0,97.0,27.0,0.0,10000.0,0.0,,7.0,4755.0,354.0,23.0,2.0,152.0,,11.0,23.0,9940.0,32.0,1242.0,92.0,52.0,,16.0,1.0,,79.0,89.0,14.0,234.0,0.0,7.0,2767.0,34.0,0.0,0.0,12.0,48.0,,8709.0,151.0,,46.0,1.0,1.0,1.0,8.0,47000.0,1.0,30.0,0.0,6714.0,54.0,4.0,0.0,0.0,47.0,22.0,72769.0,0.0,0.0,47.0,306.0,85.0,"(0.999, 11.0]","(300.0, 400.0]",19.0,58.0,631.0,5.0,0.0,0.0,57842
7843,,1672.0,272.0,8.0,3072.0,2000.0,0.0,17408.0,3.0,31900.0,1632.0,,1.0,,5.0,,,31900.0,11.0,3325.0,,,3072.0,,,0.0,,45.0,8.0,,1536.0,112.0,10942.0,,17408.0,662.0,4.0,,0.0,61191.0,,21.0,15.0,,47.0,5.0,3.0,568600.0,,26.0,886.0,5076.0,18.0,44.0,0.0,3590.0,48.0,8.0,264594.0,14.0,0.0,2264.0,128.0,4077.0,"(26.0, 44.0]","(100.0, 200.0]",54.0,79.0,81.0,6.0,3072.0,1453.0,57843
7844,0.0,1317.0,197.0,0.0,0.0,5000.0,0.0,,0.0,0.0,881.0,18.0,0.0,162.0,2.0,22.0,18.0,0.0,1.0,2198.0,91.0,,,,38.0,,42.0,36.0,0.0,20.0,0.0,15.0,1593.0,,0.0,0.0,0.0,145.0,,8410.0,87.0,19.0,0.0,4.0,119.0,5.0,0.0,54000.0,,17.0,0.0,3600.0,1.0,8.0,0.0,0.0,26.0,0.0,75564.0,31.0,0.0,3174.0,353.0,5532.0,"(85.0, 111.0]","(300.0, 400.0]",39.0,34.0,1982.0,6.0,0.0,0.0,57844
7845,4.0,1695.0,477.0,4.0,0.0,,0.0,,1.0,36286.0,950.0,19.0,0.0,153.0,,10.0,18.0,0.0,8.0,2645.0,89.0,9.0,,35.0,17.0,,62.0,26.0,1.0,261.0,0.0,0.0,18731.0,6.0,0.0,0.0,1.0,38.0,,36201.0,174.0,74.0,4.0,2.0,94.0,4.0,1.0,,,11.0,0.0,,11.0,11.0,0.0,0.0,83.0,3.0,218854.0,63.0,2.0,7818.0,857.0,12688.0,"(26.0, 44.0]",,79.0,82.0,342.0,4.0,0.0,0.0,57845
7846,6.0,17.0,6.0,5.0,,20000.0,0.0,,1.0,66955.0,4.0,16.0,2.0,2.0,4.0,0.0,16.0,16440.0,7.0,21.0,2.0,7.0,,3.0,9.0,,67.0,100.0,3.0,2.0,,3.0,765.0,1.0,,,2.0,3.0,,26271.0,9.0,77.0,5.0,1.0,21.0,3.0,1.0,40178.0,4.0,23.0,,13392.0,9.0,6.0,0.0,,77.0,5.0,1619.0,4.0,0.0,1619.0,313.0,23738.0,"(11.0, 26.0]","(300.0, 400.0]",6.0,77.0,2135.0,5.0,,,57846
7847,1.0,1591.0,379.0,8.0,0.0,10000.0,0.0,,3.0,30400.0,1261.0,28.0,2.0,166.0,5.0,9.0,18.0,0.0,13.0,2852.0,88.0,7.0,,37.0,51.0,,69.0,100.0,4.0,112.0,0.0,25.0,579.0,7.0,0.0,0.0,3.0,83.0,,31772.0,123.0,94.0,15.0,1.0,132.0,2.0,3.0,152100.0,,22.0,0.0,6084.0,25.0,46.0,0.0,0.0,181.0,7.0,429381.0,46.0,0.0,23980.0,311.0,4122.0,"(85.0, 111.0]","(300.0, 400.0]",63.0,150.0,601.0,5.0,0.0,0.0,57847
7848,11.0,368.0,596.0,,0.0,5000.0,,,,1925.0,143.0,10.0,3.0,136.0,3.0,9.0,10.0,2225.0,,511.0,80.0,,,,9.0,,83.0,100.0,,15.0,0.0,20.0,941.0,,0.0,0.0,,24.0,,7565.0,25.0,51.0,,1.0,14.0,5.0,,52188.0,,,0.0,2609.0,,28.0,0.0,0.0,30.0,,30275.0,3.0,0.0,431.0,,7227.0,"(0.999, 11.0]",,99.0,59.0,,6.0,0.0,0.0,57848
7849,1.0,895.0,189.0,7.0,0.0,5000.0,0.0,,1.0,0.0,460.0,18.0,3.0,153.0,2.0,8.0,18.0,0.0,13.0,1355.0,71.0,8.0,,0.0,34.0,,28.0,100.0,2.0,88.0,0.0,9.0,2644.0,1.0,0.0,0.0,1.0,46.0,,6895.0,84.0,35.0,16.0,1.0,55.0,4.0,1.0,60000.0,,14.0,0.0,6666.0,25.0,15.0,0.0,0.0,76.0,2.0,64815.0,8.0,0.0,4184.0,279.0,423.0,"(44.0, 63.0]",,31.0,47.0,2450.0,6.0,0.0,0.0,57849
7850,3.0,819.0,2153.0,,0.0,3000.0,,,,530.0,545.0,11.0,2.0,155.0,3.0,,9.0,530.0,,1364.0,91.0,,,,7.0,,,46.0,,,0.0,23.0,2855.0,,0.0,0.0,,73.0,,12659.0,58.0,30.0,,1.0,15.0,2.0,,73600.0,,,0.0,3200.0,,57.0,0.0,0.0,45.0,,52005.0,6.0,0.0,678.0,,221.0,"(0.999, 11.0]",,358.0,38.0,,6.0,0.0,0.0,57850
7851,,582.0,258.0,18.0,0.0,3000.0,0.0,,1.0,0.0,683.0,18.0,0.0,164.0,3.0,,18.0,0.0,28.0,1265.0,81.0,,,,25.0,,,36.0,4.0,,0.0,19.0,1252.0,,0.0,0.0,1.0,70.0,,9072.0,51.0,13.0,32.0,1.0,96.0,7.0,1.0,67000.0,,21.0,0.0,3526.0,60.0,5.0,1.0,0.0,41.0,13.0,83986.0,49.0,1.0,3942.0,180.0,351.0,"(44.0, 63.0]","(100.0, 200.0]",43.0,66.0,948.0,6.0,0.0,0.0,57851
